student_id,cohort_id,synthetic_split,placement_outcome_quarantined,cgpa,backlogs,tenth_percentage,twelfth_percentage,branch,semester,problem_solving_score,communication_score,assessments_completed,skill_python,skill_sql,skill_dsa,skill_git,skill_fastapi,skill_react,skill_cloud,skill_statistics,skill_powerbi,verified_skills_count,projects_count,verified_projects_count,internships_count,experience_months,certifications_count,courses_completed,avg_course_progress,resume_uploaded,profile_completeness,target_role,role_match_score,market_alignment_score,critical_skill_gaps,readiness_score,readiness_tier,is_ready
OMEN-10919,2026-CSE,train,Selected,7.57,0,71.9,60.7,CSE,6,63.9,61.5,6,67.0,76.8,42.1,47.8,30.6,14.0,54.2,84.0,75.1,4,3,1,0,0,2,1,25.7,1,90.1,Data Analyst,95.8,60.1,0,72,Near-Ready,0
OMEN-10920,2026-IT,train,Unplaced,7.86,0,76.0,60.0,IT,7,65.8,53.6,2,73.9,69.7,94.6,70.3,52.2,46.1,96.7,79.1,32.0,6,5,3,0,0,3,0,0.0,1,84.0,AI/ML Engineer,95.7,66.5,0,80,Ready,1
OMEN-10921,2026-CSE,val,Selected,7.1,0,77.5,69.4,CSE,6,54.4,74.3,2,48.8,73.8,38.4,33.0,30.3,45.0,37.8,80.4,71.5,3,3,0,0,0,0,3,43.3,1,79.1,Data Analyst,89.2,56.1,1,62,Near-Ready,0
OMEN-10922,2026-MECH,val,Unplaced,7.41,0,67.1,64.7,MECH,5,60.2,34.2,4,54.3,67.4,44.9,49.0,26.4,15.7,34.1,65.9,49.1,2,3,1,0,0,1,0,0.2,1,86.4,Data Analyst,77.4,47.5,4,41,Needs Training,0
OMEN-10923,2026-CSE,val,Rejected,5.36,0,58.9,45.9,CSE,5,32.4,45.0,3,59.0,69.0,24.1,20.3,5.6,5.0,30.9,55.4,62.6,1,2,0,0,0,2,2,46.2,1,72.7,Data Analyst,73.6,40.0,5,29,Needs Training,0
OMEN-10924,2026-IT,train,Rejected,8.84,0,85.9,84.2,IT,6,53.1,55.2,2,67.7,60.7,80.3,80.7,83.3,63.7,68.2,81.3,62.1,6,1,0,1,5,7,2,44.4,1,73.8,Software Engineer,99.7,69.1,0,82,Ready,1
OMEN-10925,2026-EEE,train,Rejected,7.74,0,65.2,74.3,EEE,5,75.7,61.4,10,65.6,42.8,73.9,70.6,57.1,70.3,30.7,37.0,24.3,4,1,0,0,0,0,3,81.4,1,87.2,Software Engineer,92.1,51.7,1,66,Near-Ready,0
OMEN-10926,2026-IT,train,Selected,9.8,0,88.7,78.2,IT,8,75.0,51.1,3,63.3,60.4,69.8,65.1,71.8,62.4,71.7,36.6,39.8,4,2,1,1,4,2,1,41.7,1,79.7,Software Engineer,94.0,58.4,0,77,Ready,1
OMEN-10927,2026-EEE,train,Unplaced,6.91,2,64.7,70.8,EEE,8,55.5,54.3,5,74.5,87.6,34.6,53.4,47.6,66.6,53.0,87.7,75.5,5,1,1,1,4,1,3,81.6,1,84.3,Data Analyst,99.4,66.2,0,55,Needs Training,0
OMEN-10928,2026-IT,train,Selected,6.85,0,60.0,59.0,IT,6,77.1,71.8,3,77.8,70.7,83.0,63.6,66.0,35.4,76.4,95.3,41.9,6,5,4,1,5,2,2,56.2,1,90.5,AI/ML Engineer,97.3,68.0,0,80,Ready,1
OMEN-10929,2026-ECE,train,Selected,6.8,0,67.0,67.2,ECE,8,44.0,67.9,5,58.3,41.4,44.9,10.8,8.5,15.7,42.3,59.8,15.0,0,3,1,0,0,1,2,55.5,1,92.5,AI/ML Engineer,67.8,36.2,5,33,Needs Training,0
OMEN-10930,2026-CIVIL,train,Unplaced,6.96,1,66.0,60.2,CIVIL,7,61.3,75.4,5,64.8,76.7,40.6,33.9,38.8,31.6,16.8,68.6,69.3,3,5,3,1,4,0,1,25.0,1,95.4,Data Analyst,90.4,55.4,0,64,Near-Ready,0
OMEN-10931,2026-IT,train,Rejected,8.45,0,69.8,69.8,IT,7,35.0,78.2,4,57.7,56.9,30.8,46.6,26.9,25.1,26.0,55.7,53.8,0,1,1,1,3,0,3,67.2,1,83.2,Data Analyst,74.9,48.3,5,43,Needs Training,0
OMEN-10932,2026-EEE,train,Selected,7.25,0,68.0,62.9,EEE,6,55.3,63.8,3,77.2,63.0,59.4,44.8,38.2,39.7,49.6,83.3,59.7,2,3,3,1,3,3,3,48.9,1,84.3,Data Analyst,92.0,60.7,1,73,Near-Ready,0
OMEN-10933,2026-ECE,train,Selected,8.74,0,64.1,70.5,ECE,7,33.0,60.0,3,86.0,45.5,54.0,44.8,57.7,34.0,48.3,80.1,25.8,2,7,4,1,5,0,2,42.7,1,93.7,AI/ML Engineer,84.9,51.5,2,62,Near-Ready,0
OMEN-10934,2026-CSE,train,Selected,8.13,0,72.4,72.6,CSE,6,75.4,47.0,3,68.8,80.8,56.3,60.6,32.2,36.6,39.1,73.3,61.6,3,3,2,1,3,0,1,31.4,1,83.7,Data Analyst,90.4,58.2,0,70,Near-Ready,0
OMEN-10935,2026-CIVIL,train,Rejected,6.88,0,70.2,67.3,CIVIL,6,83.9,92.0,4,76.3,79.0,79.9,57.6,66.2,37.9,72.8,76.7,60.6,6,2,1,1,5,2,3,67.8,1,80.8,Data Analyst,94.6,73.9,0,77,Ready,1
OMEN-10936,2026-ECE,train,Selected,5.16,0,50.5,45.3,ECE,8,58.7,31.7,1,73.3,85.5,60.1,58.1,53.8,64.0,51.8,95.5,82.7,4,5,2,1,3,1,0,16.5,1,85.2,Data Analyst,96.6,67.6,0,70,Near-Ready,0
OMEN-10937,2026-CSE,train,Selected,9.5,0,81.8,90.5,CSE,5,73.4,59.3,5,70.3,55.4,84.9,61.3,49.2,66.8,98.0,78.7,41.1,5,3,3,1,5,2,1,32.3,1,91.6,AI/ML Engineer,92.7,66.3,1,78,Ready,1
OMEN-10938,2026-IT,train,Unplaced,7.31,0,68.7,68.8,IT,5,52.6,60.0,6,34.5,51.5,33.0,40.3,20.9,5.0,13.3,72.4,62.1,1,1,0,1,4,4,0,12.9,1,80.8,Data Analyst,75.1,42.7,3,49,Needs Training,0
OMEN-10939,2026-IT,train,Unplaced,6.31,0,67.6,64.0,IT,8,60.2,77.4,7,44.2,31.1,49.0,61.7,52.3,52.3,38.7,46.9,10.0,0,3,1,1,5,0,1,36.1,1,88.7,Software Engineer,71.5,46.6,4,49,Needs Training,0
OMEN-10940,2026-IT,train,Rejected,5.44,3,56.2,50.9,IT,7,66.9,50.9,4,63.7,36.7,66.8,31.7,20.7,14.5,46.2,60.6,5.8,1,3,2,2,6,1,2,27.3,0,69.4,AI/ML Engineer,74.4,38.3,4,36,Needs Training,0
OMEN-10941,2026-CIVIL,train,Unplaced,5.62,1,55.7,49.7,CIVIL,6,83.2,46.2,6,79.1,42.8,98.0,80.3,50.5,41.4,66.1,54.4,47.9,4,3,2,0,0,5,1,39.0,0,69.0,AI/ML Engineer,84.1,59.9,2,58,Needs Training,0
OMEN-10942,2026-EEE,test,Unplaced,8.99,1,81.3,77.6,EEE,8,83.4,64.7,6,63.8,83.5,50.0,29.8,37.9,32.4,60.6,70.7,76.8,3,2,2,0,0,1,1,31.3,1,80.4,Data Analyst,94.4,61.1,0,68,Near-Ready,0
OMEN-10943,2026-ECE,test,Selected,7.98,0,66.9,83.4,ECE,5,63.9,64.9,4,79.6,64.0,81.9,73.5,63.6,90.5,61.1,56.5,47.1,4,3,2,1,5,1,1,49.6,1,87.0,Software Engineer,98.6,67.0,0,78,Ready,1
OMEN-10944,2026-EEE,train,Rejected,6.07,0,65.2,58.7,EEE,7,21.0,32.2,3,47.5,55.2,41.7,68.2,67.8,62.9,30.4,46.1,33.2,2,2,1,1,3,2,0,3.1,0,64.8,Software Engineer,84.8,44.2,2,51,Needs Training,0
OMEN-10945,2026-EEE,train,Selected,6.71,0,61.2,69.9,EEE,6,80.7,48.2,1,84.1,93.2,53.7,56.7,52.4,32.8,59.2,79.1,74.7,4,3,1,0,0,1,1,45.4,1,84.1,Data Analyst,99.8,67.4,0,72,Near-Ready,0
OMEN-10946,2026-ECE,train,Selected,6.75,0,62.5,66.0,ECE,7,66.4,40.1,3,67.5,89.0,51.7,57.6,58.5,57.0,46.0,78.0,71.7,4,1,1,0,0,1,0,3.7,1,78.9,Data Analyst,95.3,63.1,0,68,Near-Ready,0
OMEN-10947,2026-CSE,train,Rejected,7.71,0,63.2,62.7,CSE,5,60.7,90.7,2,75.7,47.5,88.2,76.4,75.2,71.4,76.5,32.7,17.7,6,2,2,1,4,4,1,21.1,1,81.0,Software Engineer,97.0,66.6,0,84,Ready,1
OMEN-10948,2026-CSE,train,Unplaced,6.5,0,60.9,60.9,CSE,8,60.8,59.5,3,54.5,87.9,33.3,67.8,18.1,35.3,39.2,97.8,81.8,4,3,1,0,0,2,0,0.0,0,70.4,Data Analyst,93.9,60.3,1,68,Near-Ready,0
OMEN-10949,2026-CSE,val,Rejected,6.81,2,58.5,59.6,CSE,8,59.1,82.8,5,69.8,57.7,59.0,48.2,44.5,47.3,49.0,47.9,56.2,1,5,3,1,5,1,1,37.9,1,97.8,Software Engineer,80.1,56.2,4,43,Needs Training,0
OMEN-10950,2026-ECE,train,Rejected,8.63,0,75.3,73.1,ECE,6,65.4,47.2,3,68.7,93.9,48.0,59.7,25.1,46.5,30.4,59.6,76.3,3,3,2,1,5,1,1,35.3,0,59.0,Data Analyst,93.1,58.8,1,71,Near-Ready,0
OMEN-10951,2026-MECH,train,Rejected,7.97,0,77.8,81.1,MECH,7,81.7,45.6,7,56.7,65.2,73.4,64.3,71.4,77.2,48.0,41.8,36.3,4,2,0,0,0,0,3,57.3,1,89.6,Software Engineer,93.6,55.8,0,66,Near-Ready,0
OMEN-10952,2026-IT,train,Rejected,7.11,0,69.6,68.8,IT,7,54.7,80.5,6,68.4,43.2,60.5,62.5,69.0,66.7,50.2,55.3,15.0,3,4,3,1,4,4,3,70.1,1,94.9,Software Engineer,89.1,56.4,3,67,Near-Ready,0
OMEN-10953,2026-CSE,test,Selected,8.3,0,64.4,72.0,CSE,8,85.8,62.1,3,73.1,52.0,84.9,72.8,87.7,60.7,48.6,49.3,42.9,4,2,1,0,0,2,3,63.3,1,81.4,Software Engineer,96.5,61.8,0,75,Ready,1
OMEN-10954,2026-ECE,train,Unplaced,8.93,0,86.9,82.0,ECE,7,69.2,77.4,5,73.9,45.8,64.8,40.6,15.2,38.7,64.7,57.3,14.5,1,1,0,2,8,3,3,49.8,1,77.6,AI/ML Engineer,84.2,48.9,2,65,Near-Ready,0
OMEN-10955,2026-IT,test,Selected,7.6,0,73.3,73.6,IT,8,92.8,66.6,6,98.0,42.7,98.0,64.2,58.2,54.5,72.8,77.8,35.7,4,7,5,2,10,2,2,57.7,1,92.4,AI/ML Engineer,92.8,66.2,1,80,Ready,1
OMEN-10956,2026-IT,val,Rejected,6.59,0,58.5,58.0,IT,8,49.2,71.4,5,47.2,88.1,33.0,37.9,35.5,45.5,5.0,82.8,26.5,2,3,2,3,9,3,1,16.4,1,87.8,Data Analyst,76.7,49.6,3,57,Needs Training,0
OMEN-10957,2026-ECE,train,Unplaced,6.51,3,56.6,66.8,ECE,6,43.3,51.8,2,69.8,91.4,54.7,48.7,44.9,32.4,17.6,80.7,90.6,4,4,0,0,0,1,1,41.6,1,86.5,Data Analyst,98.8,62.1,0,35,Needs Training,0
OMEN-10958,2026-ECE,val,Selected,5.95,0,52.5,63.9,ECE,6,60.8,61.9,3,71.7,56.2,49.9,51.3,36.9,24.2,39.8,64.9,64.8,1,1,1,0,0,1,2,44.1,1,73.0,Data Analyst,87.3,55.5,1,60,Near-Ready,0
OMEN-10959,2026-CIVIL,train,Selected,8.18,0,83.9,59.4,CIVIL,7,46.0,52.0,2,77.8,77.5,56.2,61.5,61.5,69.8,46.1,76.4,62.8,4,6,3,2,8,1,1,30.9,1,87.1,Data Analyst,94.6,65.6,0,81,Ready,1
OMEN-10960,2026-ECE,val,Rejected,7.17,0,65.3,62.5,ECE,8,46.0,57.4,4,71.1,71.8,58.0,33.4,44.8,47.0,57.8,70.6,55.4,3,2,1,1,4,2,0,7.8,1,83.0,Data Analyst,86.3,57.8,2,61,Near-Ready,0
OMEN-10961,2026-CSE,train,Selected,7.53,0,73.2,58.2,CSE,6,66.4,88.7,4,80.8,48.1,82.4,56.3,52.4,18.8,75.3,71.6,33.9,4,3,1,1,4,2,2,36.7,1,84.1,AI/ML Engineer,90.9,59.7,1,76,Ready,1
OMEN-10962,2026-ECE,train,Unplaced,6.9,1,67.7,71.0,ECE,6,61.2,70.2,5,53.7,71.1,53.8,20.6,18.1,24.2,48.5,71.0,63.8,2,0,0,1,4,0,1,36.4,0,56.0,Data Analyst,88.0,54.6,2,51,Needs Training,0
OMEN-10963,2026-IT,train,Selected,7.81,0,83.5,64.7,IT,8,62.5,73.7,3,75.6,80.1,48.6,70.0,41.2,49.9,13.1,77.2,64.6,4,4,1,1,4,0,4,62.2,1,92.8,Data Analyst,95.5,63.2,0,74,Near-Ready,0
OMEN-10964,2026-IT,train,Rejected,6.92,3,63.6,72.1,IT,5,64.3,49.3,3,62.1,98.0,41.4,53.7,60.2,23.2,29.0,85.3,87.3,3,2,2,0,0,2,1,44.4,1,77.4,Data Analyst,95.8,61.3,0,47,Needs Training,0
OMEN-10965,2026-ECE,train,Rejected,5.98,2,56.8,54.7,ECE,7,53.8,28.8,3,67.6,67.2,22.5,31.1,27.9,29.9,29.1,48.7,60.8,2,5,2,2,8,2,1,28.8,1,87.7,Data Analyst,74.3,43.6,4,37,Needs Training,0
OMEN-10966,2026-ECE,train,Selected,7.39,0,69.3,75.7,ECE,6,76.8,64.5,6,52.5,83.5,31.4,36.8,5.0,5.0,42.4,73.9,73.8,3,1,0,1,3,2,0,0.0,1,79.2,Data Analyst,90.6,51.0,1,67,Near-Ready,0
OMEN-10967,2026-IT,test,Selected,9.8,0,86.7,84.7,IT,6,79.8,66.2,6,87.2,67.6,88.9,98.0,82.0,86.9,95.7,72.8,53.3,8,3,3,0,0,2,2,47.0,1,87.7,Software Engineer,100.0,79.2,0,89,Ready,1
OMEN-10968,2026-ECE,train,Selected,8.77,0,80.7,85.0,ECE,7,69.8,48.8,3,89.2,88.3,64.8,62.6,47.7,56.4,39.6,85.0,77.3,4,4,2,2,6,0,2,51.6,1,92.8,Data Analyst,99.7,69.7,0,84,Ready,1
OMEN-10969,2026-CSE,train,Rejected,6.07,2,59.5,57.6,CSE,8,61.1,56.0,5,55.6,72.4,69.2,52.9,59.0,57.0,35.5,50.3,33.0,2,1,0,1,3,0,0,11.0,1,84.4,Software Engineer,87.2,53.0,1,44,Needs Training,0
OMEN-10970,2026-CSE,train,Rejected,7.64,0,69.7,70.6,CSE,8,53.2,98.0,4,70.8,50.8,59.7,17.5,15.8,39.4,69.7,61.7,20.6,2,5,1,2,10,2,3,60.0,0,75.9,AI/ML Engineer,86.5,52.0,2,68,Near-Ready,0
OMEN-10971,2026-IT,val,Rejected,7.7,0,71.1,70.3,IT,6,61.3,66.5,2,66.8,81.7,48.9,48.7,41.3,44.7,43.4,67.8,83.3,4,0,0,1,4,0,1,49.7,1,68.4,Data Analyst,94.1,63.0,0,68,Near-Ready,0
OMEN-10972,2026-ECE,train,Rejected,7.92,0,62.3,76.0,ECE,7,37.9,61.1,2,93.4,23.2,53.3,44.9,23.9,15.1,68.4,44.9,16.8,2,2,1,2,8,0,0,0.0,1,79.0,AI/ML Engineer,75.6,44.8,2,57,Needs Training,0
OMEN-10973,2026-MECH,train,Rejected,9.8,0,79.9,91.8,MECH,7,56.6,94.9,2,57.5,56.9,27.0,53.7,46.1,18.3,24.3,48.5,44.6,0,3,1,2,8,0,0,22.7,1,81.2,Data Analyst,74.5,51.8,4,58,Needs Training,0
OMEN-10974,2026-CSE,train,Unplaced,8.21,0,78.2,75.2,CSE,6,61.6,81.9,6,62.4,77.8,37.3,53.8,24.6,15.9,39.6,51.4,62.3,1,1,1,0,0,1,3,54.0,1,80.3,Data Analyst,86.7,56.1,1,65,Near-Ready,0
OMEN-10975,2026-CIVIL,train,Selected,8.05,0,75.2,71.2,CIVIL,7,91.3,61.0,9,70.1,48.6,78.1,43.2,24.5,28.7,67.0,87.3,25.7,4,5,4,1,4,4,0,16.1,1,95.4,AI/ML Engineer,91.0,54.2,2,74,Near-Ready,0
OMEN-10976,2026-CSE,train,Rejected,6.6,0,63.1,65.3,CSE,7,62.3,42.6,6,86.8,54.0,59.7,68.7,73.8,57.8,64.1,51.4,51.0,3,0,0,1,4,0,1,12.1,1,74.6,Software Engineer,91.6,57.4,1,62,Near-Ready,0
OMEN-10977,2026-IT,val,Rejected,4.61,1,49.2,47.5,IT,5,54.6,40.3,3,66.3,23.7,47.5,51.0,48.2,64.5,47.2,30.9,11.0,1,5,1,0,0,3,0,8.8,0,74.3,Software Engineer,74.1,41.0,4,33,Needs Training,0
OMEN-10978,2026-MECH,train,Unplaced,7.31,0,82.6,70.5,MECH,8,47.8,91.9,7,36.1,67.0,30.9,33.4,8.8,8.5,25.0,85.8,81.2,3,4,3,1,5,1,1,12.4,1,91.2,Data Analyst,85.2,51.6,2,67,Near-Ready,0
OMEN-10979,2026-CSE,train,Rejected,6.39,1,59.3,63.3,CSE,8,55.4,39.6,1,41.2,30.6,35.8,50.6,44.1,35.5,40.8,26.9,25.0,0,2,0,0,0,1,1,36.7,0,52.3,Software Engineer,59.0,34.0,6,18,Needs Training,0
OMEN-10980,2026-IT,test,Selected,8.0,0,80.2,71.0,IT,8,54.2,53.0,1,76.6,75.9,55.5,80.3,59.3,70.1,66.7,79.8,47.9,6,4,2,2,6,4,2,55.4,0,64.6,Software Engineer,94.5,65.3,1,75,Ready,1
OMEN-10981,2026-CSE,test,Selected,6.63,0,61.9,58.1,CSE,7,69.7,77.1,3,60.3,73.3,33.4,40.4,46.0,13.3,49.2,73.0,66.4,3,5,4,1,4,3,2,43.4,1,87.0,Data Analyst,88.8,56.3,0,79,Ready,1
OMEN-10982,2026-CSE,train,Selected,8.56,0,83.8,65.0,CSE,7,77.0,67.9,6,69.9,67.7,82.6,71.9,70.5,68.3,74.2,50.6,44.9,7,6,3,0,0,3,1,35.3,1,96.3,Software Engineer,98.3,67.7,0,86,Ready,1
OMEN-10983,2026-MECH,train,Rejected,7.83,0,68.8,70.8,MECH,5,55.7,71.9,4,75.0,45.7,56.1,64.8,73.5,74.9,48.8,37.2,31.5,3,2,1,0,0,1,0,9.5,1,84.2,Software Engineer,89.3,56.6,1,70,Near-Ready,0
OMEN-10984,2026-CIVIL,train,Rejected,6.78,0,57.5,64.1,CIVIL,6,47.7,35.1,3,69.6,89.5,38.4,45.8,39.0,34.8,20.4,75.1,70.3,4,2,1,0,0,4,3,65.4,1,87.2,Data Analyst,88.5,53.4,2,55,Needs Training,0
OMEN-10985,2026-MECH,train,Rejected,6.61,0,53.3,62.1,MECH,7,51.5,37.2,1,42.4,62.4,44.4,49.6,61.0,39.1,50.8,18.7,21.1,0,1,0,0,0,2,2,53.2,1,70.6,Software Engineer,73.8,43.1,4,40,Needs Training,0
OMEN-10986,2026-EEE,train,Rejected,7.99,0,71.0,76.1,EEE,7,73.1,72.4,2,43.1,98.0,55.3,57.3,31.3,26.1,48.0,75.6,80.6,3,2,1,1,4,1,2,33.8,1,79.2,Data Analyst,92.0,64.1,1,67,Near-Ready,0
OMEN-10987,2026-CSE,train,Unplaced,7.13,1,69.1,63.7,CSE,8,32.5,59.4,1,55.6,70.1,54.5,66.9,56.0,88.0,43.2,61.8,34.2,3,5,1,1,4,0,0,20.2,1,83.5,Software Engineer,88.2,57.2,1,49,Needs Training,0
OMEN-10988,2026-CSE,val,Selected,6.26,0,57.5,52.9,CSE,6,66.0,65.6,6,54.5,47.7,63.2,55.3,56.5,69.4,23.7,47.0,43.4,1,2,2,1,3,1,3,58.9,0,66.1,Software Engineer,85.3,51.4,1,73,Near-Ready,0
OMEN-10989,2026-ECE,train,Rejected,8.22,0,73.4,65.3,ECE,8,57.6,62.4,5,53.9,59.5,39.7,45.6,38.5,7.3,33.7,64.6,83.3,1,3,1,2,8,1,1,27.0,1,88.8,Data Analyst,84.7,52.0,2,63,Near-Ready,0
OMEN-10990,2026-CSE,train,Rejected,7.34,2,68.0,73.5,CSE,6,59.0,63.6,2,77.8,37.1,68.7,59.7,66.6,55.6,49.1,32.1,5.1,3,5,1,0,0,1,1,28.0,1,82.5,Software Engineer,85.9,50.1,2,37,Needs Training,0
OMEN-10991,2026-CSE,test,Rejected,6.66,0,58.8,60.8,CSE,7,63.1,57.0,4,41.6,72.9,28.0,34.0,38.8,22.9,29.3,85.9,84.8,3,5,3,1,3,1,1,30.8,1,94.9,Data Analyst,85.7,51.7,1,66,Near-Ready,0
OMEN-10992,2026-CSE,train,Rejected,8.86,0,78.4,75.1,CSE,7,41.8,49.9,4,54.6,40.7,71.8,54.5,36.4,46.8,71.0,50.4,13.7,2,4,3,1,5,1,3,57.4,1,84.8,AI/ML Engineer,77.5,47.0,3,57,Needs Training,0
OMEN-10993,2026-ECE,train,Rejected,7.31,0,72.0,63.1,ECE,7,38.5,64.2,3,96.0,55.0,72.8,93.7,83.6,85.0,54.6,34.5,19.2,5,4,3,2,8,1,3,54.2,0,69.1,Software Engineer,98.9,63.0,0,79,Ready,1
OMEN-10994,2026-CSE,train,Unplaced,7.33,2,68.5,65.8,CSE,6,24.6,65.3,6,80.7,54.4,46.1,75.2,47.3,74.6,37.7,19.6,38.0,3,4,3,0,0,3,3,54.7,1,89.8,Software Engineer,88.0,52.5,2,45,Needs Training,0
OMEN-10995,2026-CSE,train,Unplaced,8.42,0,75.9,93.6,CSE,6,64.6,65.6,4,90.6,70.4,73.6,92.7,88.0,67.9,48.3,48.9,50.3,6,1,1,1,3,0,1,27.3,0,58.4,Software Engineer,99.1,68.8,0,80,Ready,1
OMEN-10996,2026-EEE,train,Selected,8.2,0,71.4,69.4,EEE,8,54.1,47.1,4,69.0,57.2,74.5,82.4,50.8,57.4,57.9,47.6,51.4,3,4,3,2,8,0,2,42.5,1,93.3,Software Engineer,94.3,57.2,0,79,Ready,1
OMEN-10997,2026-IT,train,Selected,8.51,0,71.1,69.0,IT,8,69.7,69.2,2,84.4,20.6,83.7,68.0,66.9,66.2,31.2,37.8,41.0,5,5,1,2,6,2,1,25.6,1,83.2,Software Engineer,87.1,55.8,1,70,Near-Ready,0
OMEN-10998,2026-CSE,val,Selected,5.28,0,49.8,61.6,CSE,6,60.4,52.8,1,61.8,70.4,71.4,38.2,23.4,17.9,51.3,86.4,36.7,3,1,1,0,0,0,2,60.0,1,68.6,AI/ML Engineer,88.8,50.1,2,57,Needs Training,0
OMEN-10999,2026-CSE,train,Selected,8.05,0,77.8,72.9,CSE,7,78.4,53.0,5,69.9,55.8,69.9,90.1,31.6,63.1,72.4,53.7,27.9,4,3,2,2,8,1,1,41.9,1,90.1,Software Engineer,89.6,58.2,1,77,Ready,1
OMEN-11000,2026-IT,val,Rejected,8.07,0,76.0,74.9,IT,7,91.6,65.1,4,67.9,54.7,74.5,58.2,39.4,26.5,69.1,63.5,23.0,3,5,3,0,0,3,1,24.1,1,93.0,AI/ML Engineer,88.2,55.0,2,74,Near-Ready,0
OMEN-11001,2026-ECE,train,Rejected,7.96,0,70.1,61.0,ECE,7,88.3,48.3,8,83.1,82.2,64.2,54.0,41.7,54.5,51.8,92.9,87.9,4,3,3,1,5,0,1,36.9,1,92.2,Data Analyst,98.5,69.9,0,81,Ready,1
OMEN-11002,2026-CSE,val,Selected,8.42,0,80.0,77.6,CSE,7,40.9,84.9,0,53.7,61.0,55.5,68.2,50.5,98.0,62.2,58.9,54.3,0,2,0,1,3,1,3,53.2,1,74.1,Software Engineer,86.7,63.0,1,67,Near-Ready,0
OMEN-11003,2026-CSE,train,Rejected,6.1,1,58.5,60.5,CSE,5,15.0,81.2,3,51.7,61.2,13.4,28.3,5.0,5.0,20.1,56.9,36.2,0,1,0,0,0,1,0,11.8,1,75.8,Data Analyst,70.2,40.3,5,16,Needs Training,0
OMEN-11004,2026-CSE,train,Unplaced,8.02,0,62.5,80.6,CSE,6,49.7,44.3,5,93.6,59.2,73.2,63.6,45.6,29.4,75.5,97.7,41.3,4,3,2,0,0,3,2,53.3,1,92.9,AI/ML Engineer,99.1,61.6,0,72,Near-Ready,0
OMEN-11005,2026-IT,train,Rejected,8.13,0,77.9,75.4,IT,6,60.8,77.2,1,89.4,41.9,69.5,53.3,34.5,54.2,74.0,81.8,48.2,0,0,0,0,0,3,1,30.7,1,69.4,AI/ML Engineer,93.3,63.6,1,66,Near-Ready,0
OMEN-11006,2026-IT,val,Rejected,7.47,0,65.9,77.1,IT,6,66.9,71.0,8,43.0,67.5,37.9,49.6,54.0,53.3,17.8,74.4,59.5,2,1,0,0,0,2,3,63.4,1,85.8,Software Engineer,74.3,52.2,3,53,Needs Training,0
OMEN-11007,2026-IT,train,Selected,8.17,0,72.4,73.4,IT,6,79.3,65.8,3,73.5,80.3,53.2,53.8,53.2,37.2,26.4,85.2,96.4,4,3,2,0,0,2,0,11.6,1,90.2,Data Analyst,97.9,65.2,0,77,Ready,1
OMEN-11008,2026-CSE,train,Rejected,7.11,0,62.5,71.6,CSE,5,78.9,52.5,5,88.5,38.5,90.4,84.5,79.0,74.2,63.4,19.6,38.4,5,2,1,0,0,1,1,36.6,1,83.9,Software Engineer,95.0,61.2,1,70,Near-Ready,0
OMEN-11009,2026-CIVIL,train,Rejected,7.67,0,86.8,75.3,CIVIL,8,64.0,92.2,5,76.4,30.1,58.5,67.7,56.7,78.8,50.4,33.4,5.0,3,1,1,1,3,0,1,47.8,1,80.1,Software Engineer,84.3,55.4,2,63,Near-Ready,0
OMEN-11010,2026-IT,train,Selected,8.02,0,67.7,71.8,IT,7,55.6,62.6,6,67.0,44.8,68.0,70.4,79.7,96.4,62.1,39.3,5.0,5,7,6,2,8,0,1,34.1,1,97.2,Software Engineer,92.8,57.1,0,82,Ready,1
OMEN-11011,2026-ECE,val,Unplaced,6.34,1,63.5,50.3,ECE,8,66.4,53.1,5,73.5,77.9,66.7,73.8,56.1,50.4,47.3,68.0,62.5,5,5,3,2,10,0,0,9.6,1,97.9,Data Analyst,92.7,66.3,0,69,Near-Ready,0
OMEN-11012,2026-IT,train,Rejected,6.16,0,56.1,62.5,IT,8,44.1,68.2,2,63.3,28.9,25.1,57.4,41.6,74.6,32.0,39.7,31.0,1,3,1,0,0,3,0,18.6,1,79.9,Software Engineer,70.1,44.7,4,39,Needs Training,0
OMEN-11013,2026-CSE,train,Unplaced,5.73,0,59.2,57.3,CSE,8,29.0,54.7,3,40.8,66.8,26.5,28.0,6.9,18.7,5.0,55.6,52.7,1,1,0,1,4,1,3,78.2,1,77.0,Data Analyst,66.9,37.9,6,29,Needs Training,0
OMEN-11014,2026-IT,train,Rejected,7.79,0,78.5,62.6,IT,7,51.8,42.5,4,60.4,61.8,68.2,61.7,59.4,61.1,26.9,58.9,24.0,1,4,1,0,0,2,0,18.9,1,94.1,Software Engineer,91.2,51.5,1,61,Near-Ready,0
OMEN-11015,2026-CSE,train,Rejected,8.45,0,70.7,78.2,CSE,8,67.9,63.9,5,43.0,39.2,43.9,46.6,42.0,43.9,45.2,49.5,38.2,0,2,1,2,6,3,2,62.8,1,86.7,Software Engineer,64.5,44.3,6,48,Needs Training,0
OMEN-11016,2026-IT,train,Unplaced,5.94,2,68.7,60.8,IT,8,44.9,43.3,4,76.2,29.7,50.7,48.2,33.6,35.8,38.0,65.6,6.6,2,3,3,1,5,3,1,33.9,1,87.3,AI/ML Engineer,70.0,41.7,2,41,Needs Training,0
